ADVERBIAL	{'': 3, 'anta': 1, 'lintu': 1, 'keskushyökkäjä': 1, 'onnettomuus': 1, 'puna-juuri': 1, 'kirjo': 1, 'Pori': 1, 'uinti': 1, 'oire': 1, 'osuus': 1, 'kumpikaan': 1, 'sellainen': 1, 'voitto': 1, 'soutu': 1, 'kyseinen': 1, 'nainen': 1, 'kovaluonteinen': 1, 'kehitysketju': 1}
F_SUBJECT	{'käypi': 1, 'kokea': 2, 'kiitää': 2, 'voida': 1, 'voittaa': 1, 'jäädä': 2, 'sairastua': 1, 'pitää': 1, 'joutua': 1, 'ei': 1, 'sopia': 1, 'kohdata': 1, 'hoitaa': 1, 'ehtiä': 1}
OBJECT	{'hyväksyä': 1, 'sortaa': 1, 'kertoilla': 1, 'armahtaa': 1, 'löytyä': 1, 'joutua': 1, 'tarvita': 2, 'perustaa': 1, 'herjata': 1, 'toimia': 1, 'kasvaa': 1, 'tuoda': 1, 'herätä': 1, 'päättää': 1, 'Sirje Kiin': 1, 'täytyä': 1, 'syödä': 1}
NP_ATTRIBUTE	{'': 16, 'saturainen': 1, 'Esko Immonen': 1, 'Mika Myllylä': 1, 'kaari': 1, 'Stanislav Pochop': 1, 'Aki': 1, 'tuttava': 1, 'Kankaanpää': 1, 'vanhus': 2, 'Italia': 1, 'Anthony': 1, 'korkea': 1, 'Kai Virtanen': 1, 'kitinä': 1, 'Juha Jyrkkiö': 1, 'piste': 10, 'Harri Vänni': 1, 'osanottaja': 1, 'Markus': 1, 'Mika Aaltonen': 1, 'työntekijä': 1, 'Hannu Jäntti': 1, 'Ako': 1, 'Tuomas Sammelvuo': 1, 'katukauppias': 1, 'Mauri': 1, 'Mario Lemieuxia': 1, 'Seppo Räty': 1, 'vireä': 1, 'Harri Huttunen': 1, 'Mikaela Ingberg': 1, 'omena': 2, 'centiimeistä': 1, 'kirvesniemi': 1, 'Hannu': 1, 'Heidi Hannula': 1, 'ja': 2, 'Backley': 1, 'tieura': 1, 'Peter Hoestra': 1, 'Erkki Aakko': 1, 'Krzysztof Gawara': 1, 'metri': 1, 'I.': 1, 'Vesa Kalpio': 1, 'joukkue': 1, 'Jari': 1, 'Lifländerin': 1, 'kirahvi': 1, 'Janne Moilanen': 1, 'vammainen': 1, 'Olli': 2, 'maali': 2, 'tunti': 2, 'matkamies': 1, 'Janne Oinonen': 1, 'Gary Pallister': 1, 'Dufva': 1, 'Pekka Lipiäinen': 1, 'Tommi Kovanen': 1, 'Kubilay Turkyilmazin': 1, 'isä': 1, "Sophie's Symphony": 1, 'Jarmo Alatensiötä': 1, 'Otakar Janecky': 1, 'Wahlman': 1, 'pylväspää': 1, 'Juha Koskela': 1, 'Valeri Popovitsh': 1, 'Guttorm': 1, 'Olli Hartikainen': 3, 'Tikkanen': 1, 'ukkeli': 1, 'terhi': 1, 'Kihlström': 1, 'Pasi Nenonen': 1, 'satanen': 4, 'Henrik Kosonen': 7, 'Jukka Marttila': 1, 'puu': 1, 'Marko Wahlmanilta': 1, 'Gretzkystä': 1, 'Jari Hartikainen': 1, 'Robert Reichel': 1, 'Suomi': 1, 'vaimo': 1, 'Wayne Gretzkyäkin': 1, 'Olli Nenonen': 2, 'Mikko Haapakoski': 1, 'Harri Nev': 1, 'Esa': 2, 'MM-': 1, 'Jari Taipale': 1, 'Keel': 1, 'Glenn Lindquist': 1, 'Jani Hassinen': 1, 'markka': 2, 'Takon': 1, 'Tommi Sallinen': 1, 'vitonen': 1, 'Brett Hullin': 1, 'kotijoukkue': 1, 'Ari Hjelmiä': 1, 'tukki': 1, 'Jari Litmanen': 3, 'Aleksandr Gredjusko': 1, 'Ville Hautala': 1, 'Kylliäistä': 1, 'Aleksandr Andrijevskia': 1, 'mies': 2, 'Changin': 1, 'tohmajärveläinen': 1, 'Tuomas Korpela': 1, 'pelaaja': 1, 'Tuulikki Pyykkönenja': 1, 'Susanna Vanhanen': 1, 'Sini Tamminen': 1, 'tasapelipiste': 1, 'taistella': 1, 'tenniskenttä': 1, 'Joni Liuksen': 1, 'Ingberg': 1, 'lilliputti': 1, 'Jyrki': 2, 'sekunti': 11, 'Erik Holmgren': 1, 'HNMKY:n': 1, 'Pasi Pirinen': 1, 'taskuraha': 1, 'Havard Tveite': 1, 'Mika Lu-': 1, 'palkkio': 1, 'Cole': 1, 'Susanna Heikkilä': 1, 'puoU': 1, 'Jyrki Lehto': 1, 'tulos': 2, 'Anders Eriksson': 1, 'Ismo Lius': 2, 'kuolonkalpea': 1, 'Hell Mantila': 1, 'Harri Pöyry': 1, 'Matti Valjakka': 1, 'kuukausi': 1, 'hallinta': 1, 'Riia': 1, 'Rubinelda Henry-Serranon': 1, 'tamma': 1, 'matka': 1, 'kilo': 1, 'Ilkka Mäkelä': 1, 'kymppi': 1, 'Marko Suoste': 1, 'selänne': 1, 'Jani Lehtonen': 1, 'sentti': 2, 'prosentti': 2, 'Pasi Nurminen': 1, 'ripe': 2, 'vvatilla': 1, 'Saku Koivu': 1, 'Riitta Pitkänen': 1, 'Catharina Svenlin': 1, 'Petri Ylönen': 1, 'Gullit': 1, 'Karppinen': 1, 'Myllylän': 1, 'Darko': 1, 'Ritva Valjakan': 1, 'Harri Hakkarainen': 2, 'Kimmo Tarkkion': 1, 'ruskailikin': 1, 'Louise Laukko': 1, 'Wayne Gretzky': 1, 'äiti': 1, 'Darren Boyko': 1, 'Merja Lahtinen': 1, 'miljoona': 1, 'Johan Östmanin': 1, 'Harri Liikanen': 1, 'asiakas': 1, 'Väisänen': 1, 'Pentti': 1, 'Kinnunen': 1, 'jäljittely': 1, 'lemmikki': 1, 'Pekka Markkanen': 1, 'Petri Häkkinen': 1, 'keila': 2, 'Tiina': 2, 'Timo': 1, 'Graf': 1, 'Toni Koivunen': 1, 'Simo Eerikäinen': 1, 'syntinen': 1, 'nurmi': 1, 'hevonen': 2, 'eläin': 1, 'suolaraha': 1, 'Mika': 2, 'karhu': 1, 'Zein': 1, 'puikko': 1, 'ilme': 1, 'Sami Aikään': 1, 'rukata': 1, 'polttopuu': 1, 'Janne Ahonen': 1, 'Janne Pulkkinen': 1, 'prosenttiyksikkö': 1, 'ukkonen': 1, 'lapsilisä': 1, 'Raimo Helminen': 1, 'Heikki Kylliäinen': 1, 'Harri Vannin': 1, 'Lasse Peltonen': 1, 'pinna': 1, 'pisto': 1, 'Valentin Kononej': 1, 'Sakari Lindfors': 2, 'mikkeli-vierailu': 1, 'Pekka Ilmivalta': 1, 'Lindström': 1, 'mattopesula': 1, 'Harri': 1, 'Frank de Boer': 1, 'paitsiomaali': 1, 'kantaa': 1, 'Aki Berg': 1, 'satalappunen': 1, 'rupla': 1, 'Seppänen': 2, 'Ari': 2, 'Kautonen': 1, 'juoksu': 1, 'Mika Strömberg': 1, 'Sami Laaksonen': 1, 'Petri Kuusinen': 1, 'Sampras': 1, 'suupala': 1, 'Janne Räsänen': 1, 'ia': 1, 'korpi': 1, 'Hämäläinen': 1, 'Arthur Numanin': 1, 'kähärä': 1, 'Stuttgart': 1, 'osa': 1, 'Fovvlkesin': 1, 'lyöjätykki': 1, 'Peter Ahola': 1, 'Janeckyn': 1, 'Herbert Crook': 1, 'maili': 1, 'Timo Blomqvist': 1, 'potilas': 1, 'Shumovia': 1}
N_SUBJECT	{'': 1, 'palkata': 1, 'käyttää': 1, 'kokea': 1, 'tehdä': 1}
P_SUBJECT	{}
E_SUBJECT	{'': 1, 'hän': 1}
POS_SUBJECT	{}
POS_OBJECT	{}
NUM_ATTRIBUTE	{'': 21, 'solmu': 1, '%': 2, 'Göteborgin': 1, 'yksi': 1, '(': 2, 'kolme': 2, 'tulos': 1, 'Saksa': 1, '.': 12, 'puu': 1, 'liigapeli': 1, 'kuukausi': 1, 'sata': 1, 'piste': 55, 'Susanna Vanhanen': 1, 'maikka': 1, '/': 1, 'sadasosasekunti': 9, 'laukaus': 2, 'lippu': 1, 'mitali': 2, 'se-': 1, 'Fredrik Olausson': 1, 'voitto': 1, '062': 1, 'hopeamitali': 1, 'syöttöpiste': 1, 'sentti': 8, 'oljenkorren': 1, '400': 1, 'Jani Soininen': 1, 'siirto': 1, 'juoksu': 1, 'dollari': 2, 'milli': 1, 'kysyä': 1, 'Jonathon': 1, 'tekopaikka': 1, 'kilomet-': 1, '1990': 1, 'aari': 1, 'miljoo-': 1, 'penni': 1, 'Mark Messier': 1, 'ja': 4, 'rysä': 1, 'kilometri': 2, 'Harry': 1, '100': 1, 'gramma': 2, 'kappale': 4, 'miljoona': 12, 'virhepiste': 1, 'kolmonentilanne': 2, 'C-lohko': 1, 'mmkista': 1, 'avauserä': 1, 'puimuri': 1, 'tavi': 1, 'kotiutustilannetta': 1, 'maali': 13, '000': 19, 'Yvonne Gunell': 1, 'aste': 1, 'metri': 4, '594': 1, 'kymmenen': 1, 'prosentti': 23, 'minuutti': 9, 'teelusikallinen': 1, 'sadasosa': 3, 'Uudellamaalla': 1, 'lokakuu': 1, 'Mikko Haapakoski': 1, 'senttilitra': 1, 'päivä': 1, 'kuusi': 1, 'teippi': 1, 'sekunti': 55, 'torjunta': 1, 'pinna': 2, 'viikko': 3, 'ottelu': 2, 'tapahtuma': 1, 'tunti': 2, 'vuosi': 6, 'ampiainen': 2, 'sujua': 1, 'miljardi': 1, 'parlamenttipaik': 1, 'Vaapaheittoja': 1, 'l.': 1, ',': 2, 'vartti': 2, 'ero': 1, 'piikki': 1, 'uusi': 1, 'markka': 19, '584': 1, 'juoksija': 1, 'hehtaari': 1, 'kilo': 1, 'litra': 2, 'mc-pistettä': 1, 'kruunu': 1, 'ääni': 4, 'sekunni': 1, ':': 2, 'keila': 12, 'kymmenys': 1, '84': 1, 'pää': 2, 'hikipisara': 1, 'sadasosapiste': 1, '600': 1, 'kerta': 2, 'hiihtäjä': 1, 'ta': 1, 'kisapaikka': 1, 'ryppyinen': 1}
PREDICATIVE	{}
ESS_ADVERBIAL	{'': 12, 'kapteeni': 2, 'terho': 1, 'vaihtopenkki': 1, 'se': 1, 'ykkönensentteri': 1, 'Kaavi': 1, 'joka': 3, 'hyvä': 1, 'yhdeksän': 1, 'Markus Lepistö': 1, 'seitsemän': 1, 'kaksi': 1, 'kärki': 1, 'tulos': 2, 'Pete Sampras': 1, 'annos': 1, 'hän': 3, 'Luhtanen': 1, 'TPS': 1, 'urakka': 1, 'paha': 1, 'Banking': 1, 'toinen': 2, 'Pitkänen': 1, 'David Robinson': 1, 'pitkänhuiskea': 1, 'Jukka Ripatti': 1, 'kilpailunäyttö': 1, 'libero': 1, 'Mikael Kajander': 1, 'kähärä': 1, 'siirtää': 1, 'Gretzky': 1, 'Jukka Liikala': 1, 'este': 1, 'su': 1, 'puoluejohtaja': 1, 'Lemieux': 1, 'Linford Christie': 1, 'tulokas': 1, 'vastaanottospesialisti': 1, 'Marttila': 1, 'tähtihakkuri': 1, 'ori': 1, 'Jukka Mäkinen': 1, 'Lusik': 1, 'polvi': 1, 'Here': 1, 'passari': 1, 'Mika Lipponen': 1, 'Jari': 1, 'kakkoskoppari': 1, 'Herbert Crook': 1, 'Jarkko Partanen': 1, 'possu': 1, 'kanadalainen': 1, 'ontua': 1, 'ykkönenmaalivahti': 1}
GEN_ATTRIBUTE	{'': 1, 'näköisi': 1, 'eläke': 1, 'auttaa': 1, 'mieli': 1, 'valtakunta': 1, 'maa': 1, 'kiijoissa': 1, 'sijoitus': 1, 'harmi': 1, 'legenda': 1, 'marjaselkä': 1, 'ryhmä': 1, 'määrä': 1, 'hoitaa': 1, 'aktivisti': 1, 'hartia': 1, 'asema': 1, 'kirja': 1}
COMPOUND_ATTRIBUTE	{'kassa': 6, 'hoitotoiminta': 1, 'ukkokausi': 1, 'prosentti': 2, 'poikalito': 1, 'en-luu': 18, 'hoito-olo': 1, 'hoito-kysymys': 1, 'hoitotarkastaja': 1, '-hoito': 1, 'lampi': 1, 'päästäinen': 1, 'uus': 9, 'hoito-hallitus': 1, 'hoitoasia': 1, 'apu': 7, 'tupa': 1, 'huone': 8, 'ukkojaja': 1, 'hoitojärjestelmä': 1, 'hoito-ohjesääntö': 2, 'koivu': 16, 'kollehdit': 1, 'akka': 1, 'hoito-tarkastaja': 1, 'hoitohuone': 1, 'pöllöveistos': 1, 'kokous': 2, 'i': 4, 'huoltoajatus': 1, 'vaishoidon': 1, 'hoito': 56, 'hoitorasitus': 1, '-ja': 1, 'hoitoneuvoja': 1, 'ukko': 51, 'hoitovirkaomainen': 1, 'ohjesääntö': 1, 'tukki': 1, 'hoitoasetus': 6, 'ukkonäyttely': 1, 'hoitokunta': 1, 'hoitopoliittinen': 1, 'hoitolasäädäntö': 1, 'salmi': 5, 'taloajattelu': 1, 'hoitolainen': 3, 'hiiri': 1, 'talo': 45, 'koti': 1, 'enluu': 15, 'hoitoapu': 1, 'taksa': 3, 'hoitohallitus': 1, 'luuta': 1, 'elo': 1, 'poika': 1, 'taloaika': 2, 'ryhmä': 1, 'ruotujärjestelmä': 1, 'mänty': 1, 'hoito-asia': 1, 'iva': 1, 'kotiaika': 1}
PRON_ATTRIBUTE	{'': 9}
ADVERBIAL	{'': 3, 'osuus': 1, 'lintu': 1, 'soutu': 1, 'kirjo': 1, 'kumpikaan': 1, 'uinti': 1, 'Pori': 1, 'voitto': 1, 'anta': 1, 'kehitysketju': 1, 'oire': 1, 'onnettomuus': 1, 'sellainen': 1, 'kyseinen': 1, 'puna-juuri': 1, 'kovaluonteinen': 1, 'nainen': 1, 'keskushyökkäjä': 1}
F_SUBJECT	{'kokea': 2, 'kiitää': 2, 'voida': 1, 'jäädä': 2, 'sairastua': 1, 'kohdata': 1, 'sopia': 1, 'ei': 1, 'hoitaa': 1, 'joutua': 1, 'käypi': 1, 'ehtiä': 1, 'pitää': 1, 'voittaa': 1}
OBJECT	{'syödä': 1, 'perustaa': 1, 'päättää': 1, 'herjata': 1, 'hyväksyä': 1, 'armahtaa': 1, 'herätä': 1, 'löytyä': 1, 'toimia': 1, 'Sirje Kiin': 1, 'joutua': 1, 'täytyä': 1, 'tuoda': 1, 'tarvita': 2, 'kasvaa': 1, 'sortaa': 1, 'kertoilla': 1}
NP_ATTRIBUTE	{'': 16, 'Lasse Peltonen': 1, 'Fovvlkesin': 1, 'Karppinen': 1, 'Takon': 1, 'Arthur Numanin': 1, 'Guttorm': 1, 'syntinen': 1, 'polttopuu': 1, 'Glenn Lindquist': 1, 'Raimo Helminen': 1, 'Anders Eriksson': 1, 'tenniskenttä': 1, 'kuukausi': 1, 'Jani Hassinen': 1, 'Ismo Lius': 2, 'Otakar Janecky': 1, 'Harri Liikanen': 1, 'Krzysztof Gawara': 1, 'pelaaja': 1, 'Gretzkystä': 1, 'prosenttiyksikkö': 1, 'Jyrki Lehto': 1, 'Robert Reichel': 1, 'lapsilisä': 1, 'rukata': 1, 'Mika Strömberg': 1, 'tunti': 2, 'Changin': 1, 'Aki Berg': 1, 'Sami Aikään': 1, 'sentti': 2, 'Timo': 1, 'Riia': 1, 'Johan Östmanin': 1, 'Aki': 1, 'Darko': 1, 'Pekka Ilmivalta': 1, 'ukkonen': 1, 'Juha Jyrkkiö': 1, 'Peter Ahola': 1, 'Louise Laukko': 1, 'Frank de Boer': 1, 'Aleksandr Gredjusko': 1, 'ilme': 1, 'vitonen': 1, 'potilas': 1, 'prosentti': 2, 'joukkue': 1, 'ukkeli': 1, 'pylväspää': 1, 'Janne Ahonen': 1, 'osa': 1, 'Tiina': 2, 'maili': 1, 'Petri Kuusinen': 1, 'Seppo Räty': 1, 'korkea': 1, 'mattopesula': 1, 'Gary Pallister': 1, 'tamma': 1, 'hevonen': 2, 'suupala': 1, 'Backley': 1, 'Olli Hartikainen': 3, 'tohmajärveläinen': 1, 'Lifländerin': 1, 'Harri Huttunen': 1, 'Sampras': 1, 'Heikki Kylliäinen': 1, 'Marko Suoste': 1, 'kirahvi': 1, 'Mikko Haapakoski': 1, 'ja': 2, 'matkamies': 1, 'Ville Hautala': 1, 'Petri Häkkinen': 1, 'Harri Hakkarainen': 2, 'Mika Lu-': 1, 'Mika Aaltonen': 1, 'Zein': 1, 'Jari Hartikainen': 1, 'Susanna Heikkilä': 1, 'Darren Boyko': 1, 'lilliputti': 1, 'osanottaja': 1, 'Tikkanen': 1, 'Kylliäistä': 1, 'eläin': 1, 'Seppänen': 2, 'Simo Eerikäinen': 1, 'HNMKY:n': 1, 'tuttava': 1, 'Ari Hjelmiä': 1, 'Harri': 1, 'äiti': 1, 'Rubinelda Henry-Serranon': 1, 'Peter Hoestra': 1, 'markka': 2, 'Pasi Nenonen': 1, 'Marko Wahlmanilta': 1, 'MM-': 1, 'Joni Liuksen': 1, 'Pekka Markkanen': 1, 'Pasi Pirinen': 1, 'Olli Nenonen': 2, 'Heidi Hannula': 1, 'palkkio': 1, 'Jari Taipale': 1, 'saturainen': 1, 'Hannu': 1, 'Harri Nev': 1, 'karhu': 1, 'keila': 2, 'Kihlström': 1, 'Stuttgart': 1, 'tieura': 1, 'vanhus': 2, 'Dufva': 1, 'Juha Koskela': 1, 'Wayne Gretzkyäkin': 1, 'jäljittely': 1, 'Pasi Nurminen': 1, 'Jarmo Alatensiötä': 1, 'Brett Hullin': 1, 'ripe': 2, 'Tuulikki Pyykkönenja': 1, 'I.': 1, 'Ari': 2, 'lyöjätykki': 1, 'Kinnunen': 1, 'pinna': 1, 'Shumovia': 1, 'Sini Tamminen': 1, 'tulos': 2, 'Mikaela Ingberg': 1, 'Mika Myllylä': 1, 'omena': 2, 'Valentin Kononej': 1, 'korpi': 1, 'satanen': 4, 'Susanna Vanhanen': 1, 'kantaa': 1, 'Janeckyn': 1, 'kuolonkalpea': 1, 'Wahlman': 1, 'Hannu Jäntti': 1, 'Erik Holmgren': 1, 'matka': 1, 'Petri Ylönen': 1, 'puoU': 1, 'Janne Moilanen': 1, 'Jari Litmanen': 3, 'pisto': 1, 'Stanislav Pochop': 1, 'Jukka Marttila': 1, 'vaimo': 1, 'Esa': 2, 'Catharina Svenlin': 1, 'tukki': 1, 'taskuraha': 1, 'paitsiomaali': 1, 'lemmikki': 1, 'Sakari Lindfors': 2, 'Timo Blomqvist': 1, 'kotijoukkue': 1, 'Lindström': 1, 'vireä': 1, 'mikkeli-vierailu': 1, 'Havard Tveite': 1, 'sekunti': 11, 'kymppi': 1, 'ruskailikin': 1, 'Harri Pöyry': 1, 'puu': 1, 'satalappunen': 1, 'Keel': 1, 'Kautonen': 1, 'Erkki Aakko': 1, 'kaari': 1, 'ia': 1, 'Mika': 2, 'Kankaanpää': 1, 'Kai Virtanen': 1, 'Myllylän': 1, "Sophie's Symphony": 1, 'maali': 2, 'Suomi': 1, 'Anthony': 1, 'piste': 10, 'suolaraha': 1, 'Riitta Pitkänen': 1, 'Hämäläinen': 1, 'Herbert Crook': 1, 'Markus': 1, 'Janne Pulkkinen': 1, 'Cole': 1, 'Mario Lemieuxia': 1, 'Valeri Popovitsh': 1, 'Italia': 1, 'tasapelipiste': 1, 'vvatilla': 1, 'kilo': 1, 'Mauri': 1, 'Tuomas Korpela': 1, 'Graf': 1, 'mies': 2, 'Janne Räsänen': 1, 'työntekijä': 1, 'Wayne Gretzky': 1, 'Vesa Kalpio': 1, 'miljoona': 1, 'Jari': 1, 'Aleksandr Andrijevskia': 1, 'Tommi Kovanen': 1, 'Pekka Lipiäinen': 1, 'Ilkka Mäkelä': 1, 'puikko': 1, 'Olli': 2, 'Tuomas Sammelvuo': 1, 'Tommi Sallinen': 1, 'Jyrki': 2, 'Saku Koivu': 1, 'selänne': 1, 'Ritva Valjakan': 1, 'Matti Valjakka': 1, 'Merja Lahtinen': 1, 'nurmi': 1, 'Gullit': 1, 'Janne Oinonen': 1, 'Toni Koivunen': 1, 'kitinä': 1, 'asiakas': 1, 'Jani Lehtonen': 1, 'vammainen': 1, 'taistella': 1, 'Kubilay Turkyilmazin': 1, 'isä': 1, 'Sami Laaksonen': 1, 'Henrik Kosonen': 7, 'juoksu': 1, 'Esko Immonen': 1, 'Kimmo Tarkkion': 1, 'terhi': 1, 'Harri Vänni': 1, 'kirvesniemi': 1, 'rupla': 1, 'kähärä': 1, 'Väisänen': 1, 'Hell Mantila': 1, 'centiimeistä': 1, 'katukauppias': 1, 'hallinta': 1, 'Pentti': 1, 'Ingberg': 1, 'metri': 1, 'Ako': 1, 'Harri Vannin': 1}
N_SUBJECT	{'': 1, 'kokea': 1, 'tehdä': 1, 'palkata': 1, 'käyttää': 1}
P_SUBJECT	{}
E_SUBJECT	{'': 1, 'hän': 1}
POS_SUBJECT	{}
POS_OBJECT	{}
NUM_ATTRIBUTE	{'': 21, 'sata': 1, 'hehtaari': 1, 'solmu': 1, '062': 1, '(': 2, 'lippu': 1, 'pinna': 2, 'Jonathon': 1, 'tulos': 1, 'hikipisara': 1, 'Jani Soininen': 1, 'kuukausi': 1, 'juoksija': 1, '/': 1, '594': 1, 'Göteborgin': 1, 'Susanna Vanhanen': 1, ':': 2, 'puimuri': 1, 'senttilitra': 1, 'tunti': 2, 'ero': 1, 'kolmonentilanne': 2, 'sentti': 8, 'parlamenttipaik': 1, 'litra': 2, 'teippi': 1, 'päivä': 1, '584': 1, 'lokakuu': 1, '1990': 1, 'puu': 1, 'kysyä': 1, 'kymmenen': 1, 'voitto': 1, 'kappale': 4, '000': 19, 'vartti': 2, 'kerta': 2, 'metri': 4, 'kolme': 2, 'teelusikallinen': 1, 'sujua': 1, 'torjunta': 1, '100': 1, 'oljenkorren': 1, 'avauserä': 1, 'mmkista': 1, 'mc-pistettä': 1, 'sadasosasekunti': 9, 'Vaapaheittoja': 1, 'Mikko Haapakoski': 1, 'virhepiste': 1, 'viikko': 3, 'minuutti': 9, 'laukaus': 2, 'markka': 19, 'syöttöpiste': 1, '400': 1, 'l.': 1, 'maali': 13, 'Fredrik Olausson': 1, 'milli': 1, 'gramma': 2, 'sadasosapiste': 1, 'kotiutustilannetta': 1, 'aari': 1, 'se-': 1, 'mitali': 2, '%': 2, 'ja': 4, 'kilo': 1, '600': 1, 'aste': 1, 'kilometri': 2, 'tapahtuma': 1, 'yksi': 1, 'kuusi': 1, 'siirto': 1, 'miljoona': 12, 'sekunni': 1, 'tekopaikka': 1, 'rysä': 1, 'C-lohko': 1, '84': 1, 'penni': 1, 'prosentti': 23, 'hiihtäjä': 1, 'ottelu': 2, 'ryppyinen': 1, 'Mark Messier': 1, '.': 12, 'ääni': 4, 'tavi': 1, 'Yvonne Gunell': 1, 'piikki': 1, 'kruunu': 1, 'uusi': 1, 'sadasosa': 3, 'vuosi': 6, 'hopeamitali': 1, 'kilomet-': 1, 'juoksu': 1, 'sekunti': 55, 'ta': 1, 'Saksa': 1, 'ampiainen': 2, 'miljoo-': 1, 'keila': 12, 'pää': 2, 'Uudellamaalla': 1, 'miljardi': 1, 'liigapeli': 1, ',': 2, 'kymmenys': 1, 'dollari': 2, 'Harry': 1, 'kisapaikka': 1, 'piste': 55, 'maikka': 1}
PREDICATIVE	{}
ESS_ADVERBIAL	{'': 12, 'passari': 1, 'urakka': 1, 'Herbert Crook': 1, 'ontua': 1, 'tulokas': 1, 'Banking': 1, 'Here': 1, 'Mikael Kajander': 1, 'tulos': 2, 'Linford Christie': 1, 'Lusik': 1, 'kapteeni': 2, 'ori': 1, 'kanadalainen': 1, 'annos': 1, 'Pitkänen': 1, 'Marttila': 1, 'kakkoskoppari': 1, 'kilpailunäyttö': 1, 'pitkänhuiskea': 1, 'yhdeksän': 1, 'ykkönenmaalivahti': 1, 'joka': 3, 'Pete Sampras': 1, 'possu': 1, 'siirtää': 1, 'seitsemän': 1, 'puoluejohtaja': 1, 'libero': 1, 'paha': 1, 'toinen': 2, 'Jarkko Partanen': 1, 'Gretzky': 1, 'Jukka Liikala': 1, 'hän': 3, 'terho': 1, 'se': 1, 'ykkönensentteri': 1, 'su': 1, 'Lemieux': 1, 'vastaanottospesialisti': 1, 'kärki': 1, 'Jukka Ripatti': 1, 'TPS': 1, 'kähärä': 1, 'Jukka Mäkinen': 1, 'David Robinson': 1, 'Jari': 1, 'tähtihakkuri': 1, 'hyvä': 1, 'kaksi': 1, 'Luhtanen': 1, 'este': 1, 'Markus Lepistö': 1, 'Mika Lipponen': 1, 'vaihtopenkki': 1, 'Kaavi': 1, 'polvi': 1}
GEN_ATTRIBUTE	{'': 1, 'näköisi': 1, 'hoitaa': 1, 'hartia': 1, 'eläke': 1, 'ryhmä': 1, 'harmi': 1, 'auttaa': 1, 'aktivisti': 1, 'mieli': 1, 'kirja': 1, 'asema': 1, 'marjaselkä': 1, 'sijoitus': 1, 'kiijoissa': 1, 'legenda': 1, 'valtakunta': 1, 'määrä': 1, 'maa': 1}
COMPOUND_ATTRIBUTE	{'salmi': 5, 'koivu': 16, 'hoito-asia': 1, 'hoitoneuvoja': 1, 'ohjesääntö': 1, 'ukkojaja': 1, 'apu': 7, 'en-luu': 18, 'hoitohuone': 1, 'hoitovirkaomainen': 1, 'hoitohallitus': 1, 'hoitoasetus': 6, 'hoito-ohjesääntö': 2, 'akka': 1, 'mänty': 1, 'huone': 8, 'hoitokunta': 1, 'taksa': 3, 'hoitolasäädäntö': 1, 'hoitoasia': 1, 'hoitotarkastaja': 1, 'hoitojärjestelmä': 1, 'ryhmä': 1, 'uus': 9, 'hoito': 56, 'hoitopoliittinen': 1, '-hoito': 1, 'hoitorasitus': 1, 'ukko': 51, 'hoito-hallitus': 1, 'poikalito': 1, 'prosentti': 2, 'taloajattelu': 1, 'päästäinen': 1, 'hoito-kysymys': 1, 'huoltoajatus': 1, 'poika': 1, 'enluu': 15, 'hiiri': 1, 'hoito-tarkastaja': 1, 'tukki': 1, 'i': 4, 'talo': 45, 'hoitolainen': 3, 'luuta': 1, 'kokous': 2, 'kassa': 6, 'tupa': 1, 'vaishoidon': 1, 'ruotujärjestelmä': 1, 'elo': 1, 'hoitotoiminta': 1, 'iva': 1, 'taloaika': 2, '-ja': 1, 'hoitoapu': 1, 'hoito-olo': 1, 'kollehdit': 1, 'kotiaika': 1, 'pöllöveistos': 1, 'ukkonäyttely': 1, 'koti': 1, 'ukkokausi': 1, 'lampi': 1}
PRON_ATTRIBUTE	{'': 9}
ADVERBIAL	{'': 3, 'oire': 1, 'Pori': 1, 'keskushyökkäjä': 1, 'kyseinen': 1, 'nainen': 1, 'voitto': 1, 'soutu': 1, 'onnettomuus': 1, 'lintu': 1, 'puna-juuri': 1, 'kumpikaan': 1, 'anta': 1, 'sellainen': 1, 'kirjo': 1, 'kehitysketju': 1, 'kovaluonteinen': 1, 'osuus': 1, 'uinti': 1}
F_SUBJECT	{}
OBJECT	{'tarvita': 2, 'tuoda': 1, 'hyväksyä': 1, 'syödä': 1, 'toimia': 1, 'sortaa': 1, 'perustaa': 1, 'kasvaa': 1, 'täytyä': 1, 'löytyä': 1, 'päättää': 1, 'herjata': 1, 'Sirje Kiin': 1, 'armahtaa': 1, 'joutua': 1, 'kertoilla': 1, 'herätä': 1}
